from,to,from_alt,to_alt,playername,transfersumme,weight,transfertype,season,year,transferfenster,ligaintern,transferid
GER2,S04,FC Erzgebirge Aue,FC Schalke 04,Luke Hemmerich,0,1,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/300502/transfer_id/2148208
GER2,SCF,Holstein Kiel,SC Freiburg,Jonas Meffert,0,1,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/107574/transfer_id/2199517
GER2,SCF,SV Sandhausen,SC Freiburg,Karim Guede,0,1,1,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/10885/transfer_id/2105988
GER2,VFB,Arminia Bielefeld,VfB Stuttgart,Roberto Massimo,0,1,2,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/431561/transfer_id/2107250
GER2,VFB,Hamburger SV,VfB Stuttgart,Orel Mangala,0,1,2,1819,2018,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/289592/transfer_id/2216206
GER2,B04,FC St. Pauli,Bayer 04 Leverkusen,Jakub Bednarczyk,0,1,1,1819,2019,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/346328/transfer_id/2377685
GER2,VFB,Hamburger SV,VfB Stuttgart,Berkay Oezcan,0,1,2,1819,2019,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/249952/transfer_id/2382607
GER2,PAD,SV Wehen Wiesbaden,SC Paderborn 07,Tobias Schwede,0,1,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/153680/transfer_id/2616262
GER2,SGE,SpVgg Greuther Fuerth,Eintracht Frankfurt,Branimir Hrgota,0,1,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/171209/transfer_id/2594961
GER2,SGE,Hannover 96,Eintracht Frankfurt,Marc Stendera,0,1,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/160943/transfer_id/2631426
GER2,WOL,Hannover 96,VfL Wolfsburg,Sebastian Jung,0,1,1,1920,2019,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/49730/transfer_id/2475739
GER2,BSC,SV Wehen Wiesbaden,Hertha BSC,Sidney Eweka,0,1,1,1920,2020,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/282658/transfer_id/2740065
GER2,PAD,Hannover 96,SC Paderborn 07,Michael Ratajczak,0,1,1,1920,2020,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1257/transfer_id/2774772
GER2,PAD,Karlsruher SC,SC Paderborn 07,Babacar Gueye,0,1,1,1920,2020,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/342364/transfer_id/2779141
GER2,TSG,Hannover 96,TSG 1899 Hoffenheim,Philipp Ochs,0,1,1,1920,2020,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/207592/transfer_id/2780303
GER2,ARM,FC Erzgebirge Aue,Arminia Bielefeld,Philipp Klewin,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/94120/transfer_id/3011114
GER2,ARM,Fortuna Duesseldorf,Arminia Bielefeld,Florian Hartherz,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/93571/transfer_id/3000941
GER2,ARM,Wuerzburger Kickers,Arminia Bielefeld,Keanu Staude,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/264310/transfer_id/2948012
GER2,B04,SV Darmstadt 98,Bayer 04 Leverkusen,Adrian Stanilewicz,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/389078/transfer_id/3005155
GER2,BRE,Holstein Kiel,SV Werder Bremen,Fin Bartels,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/36207/transfer_id/3002095
GER2,FCA,Wuerzburger Kickers,FC Augsburg,Fabian Giefer,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/53408/transfer_id/2999159
GER2,FCB,Hamburger SV,FC Bayern Muenchen,Sven Ulreich,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/40680/transfer_id/3086126
GER2,KOE,Hamburger SV,1.FC Koeln,Simon Terodde,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/36284/transfer_id/3022201
GER2,M05,SV Darmstadt 98,1.FSV Mainz 05,Aaron Seydel,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/187499/transfer_id/3003395
GER2,M05,VfL Bochum,1.FSV Mainz 05,Gerrit Holtmann,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/190289/transfer_id/3026804
GER2,S04,FC St Pauli,FC Schalke 04,Guido Burgstaller,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/49239/transfer_id/3082126
GER2,SCF,Hannover 96,SC Freiburg,Mike Frantz,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/30942/transfer_id/2981356
GER2,SGE,Hannover 96,Eintracht Frankfurt,Simon Falette,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/170927/transfer_id/3088519
GER2,TSG,Hannover 96,TSG 1899 Hoffenheim,Michael Esser,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/61989/transfer_id/2962146
GER2,UNI,VfL Osnabrueck,1.FC Union Berlin,Ken Reichel,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/16831/transfer_id/2947759
GER2,UNI,Wuerzburger Kickers,1.FC Union Berlin,Florian Flecker,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/272159/transfer_id/3005899
GER2,UNI,Eintracht Braunschweig,1.FC Union Berlin,Felix Kroos,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/31910/transfer_id/3045166
GER2,VFB,Wuerzburger Kickers,VfB Stuttgart,David Kopacz,0,1,1,2021,2020,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/317739/transfer_id/2994265
GER2,KOE,SC Darmstadt 98,1.FC Koeln,Christian Clemens,0,1,1,2021,2021,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/44713/transfer_id/3206289
GER2,SGE,SpVgg Greuther Fuerth,Eintracht Frankfurt,Marijan Cavar,0,1,1,2021,2021,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/419255/transfer_id/3204526
GER2,BRE,FC Ingolstadt 04,SV Werder Bremen,Marko Futacs,99,1,2,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/101277/transfer_id/455797
GER2,FCK,FC Erzgebirge Aue,1.FC Kaiserslautern,Fabian Mueller,99,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/31569/transfer_id/422392
GER2,HSV,Alemannia Aachen,Hamburger SV,Tolgay Arslan,99,1,2,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/53536/transfer_id/440574
GER2,HSV,FSV Frankfurt,Hamburger SV,Kai Fabian Schulz,99,1,2,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/58438/transfer_id/433511
GER2,HSV,Fortuna Duesseldorf,Hamburger SV,Maximilian Beister,99,1,2,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/58379/transfer_id/421760
GER2,KOE,FC Ingolstadt 04,1.FC Koeln,Marvin Matip,99,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/17025/transfer_id/474700
GER2,M05,MSV Duisburg,1.FSV Mainz 05,Filip Trojan,99,1,2,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/1442/transfer_id/466797
GER2,M05,TSV 1860 Muenchen,1.FSV Mainz 05,Stefan Bell,99,1,2,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/82350/transfer_id/466973
GER2,M05,SC Paderborn 07,1.FSV Mainz 05,Dragan Gjorgiev,99,1,2,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/86223/transfer_id/474707
GER2,TSG,SC Paderborn 07,TSG 1899 Hoffenheim,Jukka Raitala,99,1,1,1011,2010,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/47785/transfer_id/474514
GER2,B04,FC Augsburg,Bayer 04 Leverkusen,Hajime Hosogai,99,1,2,1011,2011,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/79355/transfer_id/512925
GER2,B04,SpVgg Greuther Fuerth,Bayer 04 Leverkusen,Burak Kaplan,99,1,2,1011,2011,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/61003/transfer_id/532392
GER2,FCN,Arminia Bielefeld,1.FC Nuernberg,Dario Vidosic,99,1,1,1011,2011,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/43192/transfer_id/512141
GER2,SCF,MSV Duisburg,SC Freiburg,Ivica Banovic,99,1,2,1011,2011,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/517/transfer_id/516089
GER2,TSG,TSV 1860 Muenchen,TSG 1899 Hoffenheim,Kevin Volland,99,1,1,1011,2011,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/82009/transfer_id/523611
GER2,TSG,Karlsruher SC,TSG 1899 Hoffenheim,Marco Terrazzino,99,1,1,1011,2011,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/67869/transfer_id/532988
GER2,WOL,FC Ingolstadt 04,VfL Wolfsburg,Caiuby,99,1,2,1011,2011,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/54137/transfer_id/530808
GER2,B04,MSV Duisburg,Bayer 04 Leverkusen,Zvonko Pamic,99,1,2,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/47624/transfer_id/576142
GER2,B04,VfL Bochum,Bayer 04 Leverkusen,Christoph Kramer,99,1,2,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/82097/transfer_id/581078
GER2,BSC,SG Dynamo Dresden,Hertha BSC,Marvin Knoll,99,1,2,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/44299/transfer_id/592259
GER2,HSV,FSV Frankfurt,Hamburger SV,Macauley Chrisantus,99,1,2,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/62552/transfer_id/583799
GER2,KOE,FC Energie Cottbus,1.FC Koeln,Christopher Schorch,99,1,2,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/36902/transfer_id/722187
GER2,KOE,Alemannia Aachen,1.FC Koeln,Reinhold Yabo,99,1,2,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/74856/transfer_id/581523
GER2,SCF,FC Erzgebirge Aue,SC Freiburg,Nicolas Hoefler,99,1,2,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/55099/transfer_id/580223
GER2,TSG,SC Paderborn 07,TSG 1899 Hoffenheim,Jens Grahl,99,1,2,1112,2011,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/40034/transfer_id/590394
GER2,BMG,SC Paderborn 07,Borussia Moenchengladbach,Lukas Rupp,99,1,2,1112,2012,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/82863/transfer_id/680008
GER2,FCK,FSV Frankfurt,1.FC Kaiserslautern,Chadli Amri,99,1,2,1112,2012,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/20914/transfer_id/659085
GER2,FCK,FSV Frankfurt,1.FC Kaiserslautern,Iliyan Mitsanski,99,1,2,1112,2012,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/32597/transfer_id/673072
GER2,FCK,SG Dynamo Dresden,1.FC Kaiserslautern,Clemens Walch,99,1,2,1112,2012,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/37831/transfer_id/673870
GER2,KOE,Fortuna Duesseldorf,1.FC Koeln,Adam Matuszczyk,99,1,2,1112,2012,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/52830/transfer_id/672501
GER2,B04,FC Ingolstadt 04,Bayer 04 Leverkusen,Danny da Costa,99,1,2,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/85906/transfer_id/740866
GER2,B04,MSV Duisburg,Bayer 04 Leverkusen,Zvonko Pamic,99,1,2,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/47624/transfer_id/760688
GER2,FCN,SSV Jahn Regensburg,1.FC Nuernberg,Julian Wießmeier,99,1,2,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/93559/transfer_id/776617
GER2,FCN,SSV Jahn Regensburg,1.FC Nuernberg,Wilson Kamavuaka,99,1,2,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/55512/transfer_id/777370
GER2,FCN,SC Paderborn 07,1.FC Nuernberg,Manuel Zeitz,99,1,2,1213,2012,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/85960/transfer_id/717089
GER2,B04,SSV Jahn Regensburg,Bayer 04 Leverkusen,Carlinhos,99,1,2,1213,2013,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/226155/transfer_id/823069
GER2,F95,FC Energie Cottbus,Fortuna Duesseldorf,Andre Fomitschow,99,1,2,1213,2013,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/56510/transfer_id/822453
GER2,FCB,1.FC Kaiserslautern,FC Bayern Muenchen,Mitchell Weiser,99,1,2,1213,2013,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/119211/transfer_id/815915
GER2,M05,TSV 1860 Muenchen,1.FSV Mainz 05,Malik Fathi,99,1,2,1213,2013,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/3817/transfer_id/831728
GER2,SGE,TSV 1860 Muenchen,Eintracht Frankfurt,Rob Friend,99,1,2,1213,2013,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/37176/transfer_id/827154
GER2,B04,VfR Aalen,Bayer 04 Leverkusen,Joel Pohjanpalo,99,1,2,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/173491/transfer_id/942676
GER2,BSC,VfL Bochum,Hertha BSC,Felix Bastians,99,1,2,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/39083/transfer_id/884100
GER2,EBS,SV Sandhausen,Eintracht Braunschweig,Bjoern Kluft,99,1,2,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/53424/transfer_id/939335
GER2,M05,FSV Frankfurt,1.FSV Mainz 05,Nikita Rukavytsya,99,1,2,1314,2013,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/50135/transfer_id/942694
GER2,BSC,Arminia Bielefeld,Hertha BSC,Ben Sahar,99,1,2,1314,2014,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/40436/transfer_id/1003907
GER2,FCA,FC Energie Cottbus,FC Augsburg,Mathias Fetsch,99,1,2,1314,2014,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/46179/transfer_id/993636
GER2,FCN,SV Sandhausen,1.FC Nuernberg,Markus Mendler,99,1,2,1314,2014,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/120834/transfer_id/1000813
GER2,M05,1.FC Kaiserslautern,1.FSV Mainz 05,Chinedu Ede,99,1,2,1314,2014,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/26486/transfer_id/995210
GER2,SGE,SC Paderborn 07,Eintracht Frankfurt,Marvin Bakalorz,99,1,2,1314,2014,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/53602/transfer_id/995414
GER2,TSG,SG Dynamo Dresden,TSG 1899 Hoffenheim,Vincenzo Grifo,99,1,2,1314,2014,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/185077/transfer_id/996061
GER2,TSG,TSV 1860 Muenchen,TSG 1899 Hoffenheim,Andreas Ludwig,99,1,2,1314,2014,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/67850/transfer_id/1009051
GER2,B04,Fortuna Duesseldorf,Bayer 04 Leverkusen,Joel Pohjanpalo,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/173491/transfer_id/1055200
GER2,B04,VfL Bochum,Bayer 04 Leverkusen,Malcolm Cacutalua,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/123558/transfer_id/1118888
GER2,B04,SpVgg Greuther Fuerth,Bayer 04 Leverkusen,Malcolm Cacutalua,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/123558/transfer_id/1047425
GER2,B04,Eintracht Braunschweig,Bayer 04 Leverkusen,Seung woo Ryu,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/261406/transfer_id/1111898
GER2,BMG,1.FC Nuernberg,Borussia Moenchengladbach,Peniel Mlapa,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/70280/transfer_id/1092008
GER2,H96,1.FC Nuernberg,Hannover 96,Samuel Sahin Radlinger,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/77563/transfer_id/1118553
GER2,HSV,Fortuna Duesseldorf,Hamburger SV,Jonathan Tah,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/196357/transfer_id/1122439
GER2,HSV,1.FC Kaiserslautern,Hamburger SV,Kerem Demirbay,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/125858/transfer_id/1122426
GER2,HSV,FC St. Pauli,Hamburger SV,Lasse Sobiech,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/79503/transfer_id/1071106
GER2,KOE,SV Darmstadt 98,1.FC Koeln,Maurice Exslager,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/83423/transfer_id/1073242
GER2,KOE,1.FC Union Berlin,1.FC Koeln,Maximilian Thiel,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/120301/transfer_id/1098015
GER2,M05,1.FC Union Berlin,1.FSV Mainz 05,Sebastian Polter,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/60957/transfer_id/1121504
GER2,SCF,Eintracht Braunschweig,SC Freiburg,Vegar Eggen Hedenstad,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/73333/transfer_id/1078844
GER2,SCF,Eintracht Braunschweig,SC Freiburg,Hendrick Zuck,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/82018/transfer_id/1063650
GER2,TSG,VfL Bochum,TSG 1899 Hoffenheim,Michael Gregoritsch,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/120205/transfer_id/1064161
GER2,TSG,FSV Frankfurt,TSG 1899 Hoffenheim,Vincenzo Grifo,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/185077/transfer_id/1088381
GER2,VFB,SpVgg Greuther Fuerth,VfB Stuttgart,Marco Rojas,99,1,2,1415,2014,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/114940/transfer_id/1115686
GER2,BVB,TSV 1860 Muenchen,Borussia Dortmund,Jannik Bandowski,99,1,2,1415,2015,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/189691/transfer_id/1184436
GER2,FCA,SpVgg Greuther Fuerth,FC Augsburg,Ronny Philp,99,1,2,1415,2015,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/60026/transfer_id/1170959
GER2,H96,1.FC Union Berlin,Hannover 96,Valmir Sulejmani,99,1,2,1415,2015,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/193050/transfer_id/1183682
GER2,H96,FC Erzgebirge Aue,Hannover 96,Vladimir Rankovic,99,1,2,1415,2015,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/92453/transfer_id/1165040
GER2,M05,FC St. Pauli,1.FSV Mainz 05,Julian Koch,99,1,2,1415,2015,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/53534/transfer_id/1167831
GER2,SCF,1.FC Nuernberg,SC Freiburg,Sebastian Kerk,99,1,2,1415,2015,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/124517/transfer_id/1169727
GER2,SGE,SV Darmstadt 98,Eintracht Frankfurt,Jan Rosenthal,99,1,2,1415,2015,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/31173/transfer_id/1184663
GER2,B04,SC Paderborn 07,Bayer 04 Leverkusen,Marc Brasnic,99,1,2,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/170514/transfer_id/1265773
GER2,HSV,Fortuna Duesseldorf,Hamburger SV,Kerem Demirbay,99,1,2,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/125858/transfer_id/1328235
GER2,HSV,Karlsruher SC,Hamburger SV,Mohamed Gouaida,99,1,2,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/192294/transfer_id/1328650
GER2,M05,FSV Frankfurt,1.FSV Mainz 05,Besar Halimi,99,1,2,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/152241/transfer_id/1287355
GER2,M05,FSV Frankfurt,1.FSV Mainz 05,Dani Schahin,99,1,2,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/58437/transfer_id/1289014
GER2,TSG,VfL Bochum,TSG 1899 Hoffenheim,Janik Haberer,99,1,2,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/177779/transfer_id/1260788
GER2,TSG,FSV Frankfurt,TSG 1899 Hoffenheim,Felipe Pires,99,1,2,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/327911/transfer_id/1329654
GER2,TSG,1.FC Kaiserslautern,TSG 1899 Hoffenheim,Antonio Colak,99,1,2,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/160668/transfer_id/1309288
GER2,TSG,Karlsruher SC,TSG 1899 Hoffenheim,Grischa Proemel,99,1,2,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/234029/transfer_id/1315930
GER2,TSG,SC Freiburg,TSG 1899 Hoffenheim,Joshua Mees,99,1,2,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/196815/transfer_id/1332840
GER2,TSG,Fortuna Duesseldorf,TSG 1899 Hoffenheim,Kevin Akpoguma,99,1,2,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/160241/transfer_id/1238946
GER2,TSG,FSV Frankfurt,TSG 1899 Hoffenheim,In hyeok Park,99,1,2,1516,2015,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/292269/transfer_id/1269014
GER2,B04,Arminia Bielefeld,Bayer 04 Leverkusen,Seung woo Ryu,99,1,2,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/261406/transfer_id/1424508
GER2,BRE,TSV 1860 Muenchen,SV Werder Bremen,Levent Aycicek,99,1,2,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/117476/transfer_id/1415448
GER2,FCA,TSV 1860 Muenchen,FC Augsburg,Sascha Moelders,99,1,2,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/17689/transfer_id/1391709
GER2,FCA,Fortuna Duesseldorf,FC Augsburg,Nikola Djurdjic,99,1,2,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/46162/transfer_id/1424947
GER2,FCI,SV Sandhausen,FC Ingolstadt 04,Thomas Pledl,99,1,2,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/131561/transfer_id/1408832
GER2,H96,SpVgg Greuther Fuerth,Hannover 96,Maurice Hirsch,99,1,2,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/119555/transfer_id/1411952
GER2,M05,FSV Frankfurt,1.FSV Mainz 05,Niki Zimling,99,1,2,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/15045/transfer_id/1425195
GER2,M05,TSV 1860 Muenchen,1.FSV Mainz 05,Maximilian Beister,99,1,2,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/58379/transfer_id/1424504
GER2,SGE,FSV Frankfurt,Eintracht Frankfurt,Joel Gerezgiher,99,1,2,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/196770/transfer_id/1414475
GER2,SGE,Karlsruher SC,Eintracht Frankfurt,David Kinsombi,99,1,2,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/196834/transfer_id/1419950
GER2,TSG,SpVgg Greuther Fuerth,TSG 1899 Hoffenheim,Nicolai Rapp,99,1,2,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/185427/transfer_id/1425298
GER2,WOL,Arminia Bielefeld,VfL Wolfsburg,Francisco Rodriguez,99,1,2,1516,2016,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/227967/transfer_id/1415383
GER2,B04,Arminia Bielefeld,Bayer 04 Leverkusen,Malcolm Cacutalua,99,1,1,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/123558/transfer_id/1556293
GER2,RBL,VfL Bochum,RasenBallsport Leipzig,Nils Quaschner,99,1,2,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/94559/transfer_id/1526768
GER2,SCF,1.FC Kaiserslautern,SC Freiburg,Sebastian Kerk,99,1,2,1617,2016,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/124517/transfer_id/1587945
GER2,RBL,VfL Bochum,RasenBallsport Leipzig,Vitaly Janelt,99,1,2,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/270171/transfer_id/1668471
GER2,SCF,Karlsruher SC,SC Freiburg,Jonas Meffert,99,1,2,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/107574/transfer_id/1691161
GER2,SCF,FC St. Pauli,SC Freiburg,Mats Moeller Daehli,99,1,2,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/190831/transfer_id/1678677
GER2,SCF,1.FC Nuernberg,SC Freiburg,Lucas Hufnagel,99,1,2,1617,2017,2,2,https://www.transfermarkt.de/jumplist/transfers/spieler/168741/transfer_id/1691197
GER2,B04,1.FC Kaiserslautern,Bayer 04 Leverkusen,Joel Abu Hanna,99,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/267330/transfer_id/1898132
GER2,B04,Eintracht Braunschweig,Bayer 04 Leverkusen,Robin Becker,99,1,1,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/237444/transfer_id/1792754
GER2,BRE,1.FC Kaiserslautern,SV Werder Bremen,Leon Guwara,99,1,2,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/201135/transfer_id/1792041
GER2,FCA,Fortuna Duesseldorf,FC Augsburg,Takashi Usami,99,1,2,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/111881/transfer_id/1898186
GER2,M05,Holstein Kiel,1.FSV Mainz 05,Aaron Seydel,99,1,2,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/187499/transfer_id/1892724
GER2,RBL,1.FC Kaiserslautern,RasenBallsport Leipzig,Marius Mueller,99,1,2,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/118161/transfer_id/1826330
GER2,S04,SV Sandhausen,FC Schalke 04,Haji Wright,99,1,2,1718,2017,1,2,https://www.transfermarkt.de/jumplist/transfers/spieler/315291/transfer_id/1876028
